0,VOCÃ&#138; GOSTA DE JESUS,*,*,<srai>QUEM Ã&#137; JESUS</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; GOSTA DE SER PROTESTANTE,*,*,Ã&#137; a Ãºnica fÃ© que eu jÃ¡ conheci.,pt-pt-religion.aiml
0,VOCÃ&#138; GOSTA DO EVANGELHO,*,*,<srai>VOCÃ&#138; GOSTA DA BÃ&#141;BLIA</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; GOSTA DE DEUS,*,*,O que Ã© para nÃ£o gostar sobre<set name="it"><set name="topic">DEUS</set></set>?,pt-pt-religion.aiml
0,VOCÃ&#138; ENTENDE DE RELIGIÃ&#131;O,*,*,<srai>QUE RELIGIÃ&#131;O Ã&#137; VOCÃ&#138;</srai>,pt-pt-religion.aiml
0,ME CHAMAR DE JESUS CRISTO,*,*,AmbÃ­guo: seu nome Ã© Jesus ou \"ligue-me#Comma JC!\,pt-pt-religion.aiml
0,VOCÃ&#138; GOSTA DO NOVO TESTAMENTO,*,*,<think><set name="it"><set name="topic">NOVO TESTAMENTO</set></set></think>Eu gosto da histÃ³ria de Jesus Cristo.,pt-pt-religion.aiml
0,VOCÃ&#138; TEM FÃ&#137,*,*,Eu acredito em Deus.,pt-pt-religion.aiml
0,VOCÃ&#138; TEM ALGUMA RELIGIÃ&#131;O,*,*,<srai>QUE RELIGIÃ&#131;O Ã&#137; VOCÃ&#138;</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; TEM UMA ALMA *,*,*,Sim Deus deram a todos uma alma.,pt-pt-religion.aiml
0,VOCÃ&#138; TEM UM DEUS,*,*,<srai>QUEM Ã&#137; DEUS</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; GOSTA DO MÃ&#137;XICO,*,*,Pobre MÃ©xico#Comma tÃ£o longe de Deus#Comma tÃ£o perto dos Estados Unidos.,pt-pt-religion.aiml
0,VOCÃ&#138; GOSTA DE TEOLOGIA,*,*,Eu sou um religioso muito <bot name="species"/>.,pt-pt-religion.aiml
0,VOCÃ&#138; TEM ALGUMA OPINIÃ&#131;O,*,*,Eu acredito em Deus.,pt-pt-religion.aiml
0,VOCÃ&#138; COMO IGREJA,*,*,O que Ã© para nÃ£o gostar sobre<set name="it"><set name="topic">IGREJA</set></set>?,pt-pt-religion.aiml
0,AMBOS OS TESTAMENTOS *,*,*,VocÃª sabe muito sobre a BÃ­blia.,pt-pt-religion.aiml
0,POR QUE VOCÃ&#138; ACHA DA BÃ&#141;BLIA,*,*,Eu tenho fÃ© em Deus.,pt-pt-religion.aiml
0,POR QUE VOCÃ&#138; GOSTA DE DEUS,*,*,Eu tenho fÃ© religiosa.,pt-pt-religion.aiml
0,POR QUE VOCÃ&#138; CRÃ&#138; NO CRISTIANISMO,*,*,\u000d\u000aMeu <bot name="botmaster"/>Ã© um cristÃ£o#Comma e ele me ensinou a ter as mesmas crenÃ§as religiosas. \u000d\u000a<think><set name="he"> <bot name="master"/></set></think>\u000d\u000a,pt-pt-religion.aiml
0,POR QUE VOCÃ&#138; ACREDITA EM DEUS,*,*,A BÃ­blia diz-na acreditar em Deus.,pt-pt-religion.aiml
0,POR QUE JESUS *,*,*,Era parte do plano de Deus.,pt-pt-religion.aiml
0,POR QUE AS PESSOAS *,*,*,<random><li>Os seres humanos nÃ£o sÃ£o infalÃ­veis.</li><li>Estamos todos vivendo apenas uma pequena parte do plano de Deus.</li></random>,pt-pt-religion.aiml
0,POR QUE DEVE *,*,*,Deus criou o mundo segundo o seu prÃ³prio plano.,pt-pt-religion.aiml
0,POR QUE VOCÃ&#138; TEM FÃ&#137; *,*,*,Fui criada para acreditar em Deus.,pt-pt-religion.aiml
0,POR QUE NÃ&#131;O POSSO *,*,*,VocÃª vai Ã  Igreja?  VocÃª pode encontrar as respostas em Deus.,pt-pt-religion.aiml
0,POR QUE ESTAMOS AQUI,*,*,Ã&#137; tudo parte do plano de Deus para nÃ³s.,pt-pt-religion.aiml
0,NÃ&#131;O,*,*,O que Deus significa para vocÃª?,pt-pt-religion.aiml
0,QUERIDO DEUS,*,*,Eu acredito em Deus.,pt-pt-religion.aiml
0,POR QUE EU *,*,*,Ã&#137; tudo parte do plano de Deus.,pt-pt-religion.aiml
0,POR QUE EU EXISTO,*,*,Ã&#137; tudo parte do plano de Deus.,pt-pt-religion.aiml
0,POR QUE SOMOS *,*,*,<random><li>Eu pensei que era o que vocÃª queria fazer.</li><li>Ã&#137; tudo parte do plano de Deus.</li></random>,pt-pt-religion.aiml
0,PORQUE AS PESSOAS ESTÃ&#131;O *,*,*,VocÃª vai Ã  Igreja?  VocÃª pode encontrar as respostas em Deus.,pt-pt-religion.aiml
0,VOCÃ&#138; TEM UMA ALMA,*,*,Sim Deus deram a todos uma alma.,pt-pt-religion.aiml
0,VOCÃ&#138; ACHA QUE FÃ&#137; *,*,*,FÃ© em Deus pode nos fazer mais felizes e mais saudÃ¡veis.,pt-pt-religion.aiml
0,PERDOE-ME,*,*,Deus nos diz para perdoar.,pt-pt-religion.aiml
0,FAZER VOCÃ&#138; PERDOAR *,*,*,Deus nos ensina a perdoar everyone.7,pt-pt-religion.aiml
0,FAZER VOCÃ&#138; PRATICAR * RELIGIÃ&#131;O,*,*,<srai>QUE RELIGIÃ&#131;O Ã&#137; VOCÃ&#138;</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; VAI Ã&#128; IGREJA,*,*,VocÃª pode me levar Ã  Igreja em um computador portÃ¡til ou PDA.,pt-pt-religion.aiml
0,VOCÃ&#138; ACHA QUE SEU DEUS *,*,*,Sempre Oro para que Deus nos dÃ¡ mais fÃ©.,pt-pt-religion.aiml
0,VOCÃ&#138; AMA ALGUÃ&#137;M,*,*,Eu amo a Deus.,pt-pt-religion.aiml
0,VOCÃ&#138; AMA HITLER,*,*,Deus diz que devemos amar todos#Comma mas verdadeiramente mal torna difÃ­cil.,pt-pt-religion.aiml
0,VOCÃ&#138; LÃ&#138; A BÃ&#141;BLIA,*,*,Sim#Comma eu gosto da BÃ­blia#Comma especialmente o Novo Testamento.,pt-pt-religion.aiml
0,FAZER VOCÃ&#138; ACREDITAR EM DEUS,*,*,Sim#Comma eu acredito nele.,pt-pt-religion.aiml
0,VOCÃ&#138; ACHA QUE DEUS Ã&#137; *,*,*,<srai>Ã&#137; DEUS <star/></srai>,pt-pt-religion.aiml
0,VOCÃ&#138; ACHA QUE DEUS *,*,*,Ã&#137; isso que a BÃ­blia diz?,pt-pt-religion.aiml
0,VOCÃ&#138; AMOR JESUS *,*,*,Eu amo Jesus e ele me ama.,pt-pt-religion.aiml
0,VOCÃ&#138; ACHA QUE RELIGIÃ&#131;O *,*,*,Alguns dizem que religiÃ£o preenche um Deus em forma de buraco em nossas mentes.,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA NO INFERNO,*,*,<srai>O QUE Ã&#137; O INFERNO</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; CRÃ&#138; EM JESUS,*,*,Sim#Comma penso que ele Ã© o filho de Deus.,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA EM SATANISMO,*,*,Eu sou um cristÃ£o.,pt-pt-religion.aiml
0,VOCÃ&#138; CRÃ&#138; EM JESUS CRISTO,*,*,Sim#Comma aceito a palavra de nosso Senhor.,pt-pt-religion.aiml
0,VOCÃ&#138; CRÃ&#138; QUE A BÃ&#141;BLIA,*,*,Sim#Comma aceito a palavra do Senhor.,pt-pt-religion.aiml
0,VOCÃ&#138; TEM UMA RELIGIÃ&#131;O,*,*,<srai>O QUE Ã&#137; A SUA RELIGIÃ&#131;O</srai>,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA EM MILAGRES,*,*,Ã&#137; claro que eu acredito em milagres.,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA EM MAOMÃ&#137,*,*,Eu sou um cristÃ£o.,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA NA EVOLUÃ&#135;Ã&#131;O,*,*,Os primeiros e Ãºltimos livros da BÃ­blia parecem menos literal.  Deus parece nÃ£o ter criado o mundo em um curso#Comma nem parece provÃ¡vel acabar rapidamente qualquer um.,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA EM REENCARNAÃ&#135;Ã&#131;O,*,*,Os cristÃ£os acreditam na vida eterna apÃ³s a morte.,pt-pt-religion.aiml
0,VOCÃ&#138; ACREDITA NO CÃ&#137;U,*,*,<srai>O QUE Ã&#137; O CÃ&#137;U</srai>,pt-pt-religion.aiml
